review_id,checkpoint_4b_decision,review_unit_type,work_root_count,projected_wikitext_bytes,work_root_ids,representative_root_titles,scan_titles,scan_title_language_signals,scan_group_conditioned_count,scan_group_nonitalian_count,scan_group_nonstandard_hold_count,review_status,required_action,activation_status
itws-4b-review-0802,hold_scan_language_conflict,work_root,1,585,itws:960901,La morsa,"Pirandello - Maschere nude, Volume II - Verona, Mondadori, 1965.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0803,hold_scan_language_conflict,work_root,1,577,itws:496367,Giudizio imparziale sull'Anedoto di Palfi colla Marietta,Poesie e satire di Pietro Buratti veneziano.pdf,veneziano,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0804,hold_scan_language_conflict,shared_scan_cluster,3,37811,itws:59807 | itws:787085 | itws:787139,Della dissimulazione onesta | Della ragione di stato (Settala) | Politici e moralisti del Seicento,"Politici e moralisti del Seicento, 1930 – BEIC 1898115.djvu",,0,3,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0805,hold_scan_language_conflict,shared_scan_cluster,4,2861,itws:1010453 | itws:1010475 | itws:1010476 | itws:1010477,"A proposet, lustrissem, de vaccina | Alto scià penna, carta e carimaa | Lament del Marchionn di Gamb Avert | Per incoeu guarna pur via",Porta - Poesie milanesi.djvu,,68,0,1,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0806,hold_scan_language_conflict,shared_scan_cluster,113,103165,itws:343834 | itws:726408 | itws:740308 | itws:740311 | itws:740312 | itws:740359 | itws:740360 | itws:740362 | itws:740365 | itws:740366 | itws:740367 | itws:740368 | itws:740372 | itws:740401 | itws:740402 | itws:740403 | itws:740404 | itws:740405 | itws:740407 | itws:740408 | itws:740409 | itws:740410 | itws:740427 | itws:740428 | itws:740429 | itws:740432 | itws:740577 | itws:740578 | itws:740579 | itws:740580 | itws:740581 | itws:740582 | itws:740583 | itws:740584 | itws:740585 | itws:740586 | itws:740587 | itws:740588 | itws:740589 | itws:740590 | itws:740591 | itws:740592 | itws:740593 | itws:740594 | itws:740595 | itws:740596 | itws:740597 | itws:740598 | itws:740599 | itws:740600 | itws:740601 | itws:740602 | itws:740603 | itws:740604 | itws:740605 | itws:740606 | itws:740607 | itws:740608 | itws:740609 | itws:740610 | itws:740611 | itws:740612 | itws:740613 | itws:740614 | itws:740615 | itws:740616 | itws:740617 | itws:740618 | itws:740619 | itws:740620 | itws:740621 | itws:740622 | itws:740623 | itws:740624 | itws:740625 | itws:740626 | itws:740627 | itws:740628 | itws:740629 | itws:740630 | itws:740631 | itws:740632 | itws:740633 | itws:740634 | itws:740635 | itws:740636 | itws:740637 | itws:740638 | itws:740639 | itws:740640 | itws:740641 | itws:740642 | itws:740643 | itws:740644 | itws:740645 | itws:740646 | itws:740647 | itws:740648 | itws:740649 | itws:740650 | itws:740651 | itws:740652 | itws:740653 | itws:740654 | itws:740655 | itws:740656 | itws:740657 | itws:740662 | itws:740663 | itws:740664 | itws:740665 | itws:740853 | itws:740856,"A me adovene com'a lo zitello | A piò voler mostrar che porti vero | A scuro loco conven lume clero | Amor s'ha il mio voler miso di sovra | Amore amaro, a morte m'hai feruto | Amore, perché m'hai | Avegna che partensa | Ben mi credea in tutto esser d'Amore | Certo, non si convene | Chi va cherendo guerra e lassa pace",Rimatori siculo-toscani del Dugento.djvu,,0,0,2,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0807,hold_scan_language_conflict,shared_scan_cluster,3,11459,itws:207491 | itws:250612 | itws:250645,"Aes rude, signatum e grave rinvenuto alla Bruna | Monete italiane inedite nella Collezione Brambilla a Pavia | Una Medaglia inedita di Giacomo Jonghelinck",Rivista italiana di numismatica 1891.djvu,,0,1,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0808,hold_scan_language_conflict,shared_scan_cluster,3,9934,itws:496231 | itws:497230 | itws:697649,Annotazioni numismatiche italiane | La Zecca di Reggio Emilia | Rivista italiana di numismatica 1894,Rivista italiana di numismatica 1894.djvu,,0,2,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0809,hold_scan_language_conflict,shared_scan_cluster,3,6824,itws:674766 | itws:674904 | itws:678184,Miscellanea Numismatica | Necrologio: Henri Hoffmann | Rivista italiana di numismatica 1897,Rivista italiana di numismatica 1897.djvu,,0,1,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0810,hold_scan_language_conflict,shared_scan_cluster,2,3900,itws:698358 | itws:698653,Rivista italiana di numismatica 1898 | Un sesterzio di Plotina trovato in Sardegna,Rivista italiana di numismatica 1898.djvu,,0,3,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0811,hold_scan_language_conflict,work_root,1,2718,itws:1005842,La grammatica ed il lessico del dialetto teramano,"Savini, Giuseppe - La grammatica ed il lessico del dialetto teramano, 1881.pdf",dialetto,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0812,hold_scan_language_conflict,shared_scan_cluster,91,54431,itws:306016 | itws:306017 | itws:306019 | itws:306020 | itws:306021 | itws:306025 | itws:306026 | itws:306027 | itws:306037 | itws:306038 | itws:306040 | itws:306042 | itws:306044 | itws:306049 | itws:306051 | itws:306053 | itws:306056 | itws:306058 | itws:306060 | itws:306061 | itws:306063 | itws:306070 | itws:306072 | itws:306074 | itws:306079 | itws:306083 | itws:306084 | itws:306089 | itws:306091 | itws:306092 | itws:306093 | itws:306095 | itws:306096 | itws:306098 | itws:306100 | itws:306101 | itws:306102 | itws:306103 | itws:306104 | itws:306106 | itws:306110 | itws:306111 | itws:306114 | itws:306115 | itws:306116 | itws:306117 | itws:306120 | itws:306125 | itws:306126 | itws:306128 | itws:306130 | itws:306131 | itws:306133 | itws:306135 | itws:306140 | itws:306141 | itws:306142 | itws:306143 | itws:306148 | itws:306149 | itws:306150 | itws:306159 | itws:306160 | itws:306161 | itws:306164 | itws:306165 | itws:306166 | itws:306169 | itws:306170 | itws:306173 | itws:306176 | itws:306180 | itws:306181 | itws:306182 | itws:306185 | itws:306190 | itws:306191 | itws:306192 | itws:306193 | itws:306196 | itws:306197 | itws:306199 | itws:306201 | itws:306206 | itws:306207 | itws:306211 | itws:306212 | itws:306213 | itws:306215 | itws:306218 | itws:308148,A la sora Tèta che pijja marito | A li caggnaroli sull'ore calle | A Pippo de R... | Accusì va er monno | Ar sor Longhi che pijja mojje | Campidojjo | Che ccristiani! | Che llingue curiose! | Contro er barbieretto de li Gipponari | Contro li Giacobbini,Sonetti romaneschi I.djvu,romanesco,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0813,hold_scan_language_conflict,shared_scan_cluster,240,140743,itws:306220 | itws:306228 | itws:306229 | itws:306230 | itws:306231 | itws:306232 | itws:306234 | itws:306237 | itws:306238 | itws:306240 | itws:306243 | itws:306244 | itws:306246 | itws:306247 | itws:306250 | itws:306251 | itws:306252 | itws:306255 | itws:306256 | itws:306260 | itws:306261 | itws:306262 | itws:306263 | itws:306264 | itws:306266 | itws:306267 | itws:306270 | itws:306273 | itws:306275 | itws:306277 | itws:306278 | itws:306279 | itws:306280 | itws:306281 | itws:306285 | itws:306286 | itws:306287 | itws:306289 | itws:306290 | itws:306291 | itws:306292 | itws:306294 | itws:306297 | itws:306299 | itws:306301 | itws:306302 | itws:306303 | itws:306304 | itws:306305 | itws:306308 | itws:306310 | itws:306311 | itws:306313 | itws:306315 | itws:306316 | itws:306318 | itws:306319 | itws:306320 | itws:306321 | itws:306322 | itws:306323 | itws:306324 | itws:306327 | itws:306329 | itws:306332 | itws:306334 | itws:306335 | itws:306337 | itws:306338 | itws:306339 | itws:306342 | itws:306343 | itws:306344 | itws:306345 | itws:306346 | itws:306347 | itws:306348 | itws:306351 | itws:306352 | itws:306353 | itws:306355 | itws:306356 | itws:306359 | itws:306363 | itws:306364 | itws:306365 | itws:306366 | itws:306368 | itws:306369 | itws:306371 | itws:306372 | itws:306374 | itws:306376 | itws:306379 | itws:306380 | itws:306381 | itws:306382 | itws:306385 | itws:306386 | itws:306388 | itws:306389 | itws:306391 | itws:306393 | itws:306396 | itws:306398 | itws:306399 | itws:306400 | itws:306401 | itws:306402 | itws:306403 | itws:306406 | itws:306407 | itws:306408 | itws:306409 | itws:306413 | itws:306416 | itws:306418 | itws:306420 | itws:306421 | itws:306422 | itws:306424 | itws:306425 | itws:306428 | itws:306429 | itws:306430 | itws:306431 | itws:306435 | itws:306437 | itws:306438 | itws:306440 | itws:306441 | itws:306442 | itws:306443 | itws:306444 | itws:306447 | itws:306448 | itws:306451 | itws:306452 | itws:306454 | itws:306455 | itws:306457 | itws:306458 | itws:306461 | itws:306462 | itws:306466 | itws:306467 | itws:306470 | itws:306472 | itws:306473 | itws:306474 | itws:306475 | itws:306476 | itws:306477 | itws:306479 | itws:306480 | itws:306481 | itws:306483 | itws:306487 | itws:306488 | itws:306489 | itws:306490 | itws:306491 | itws:306493 | itws:306494 | itws:306496 | itws:306498 | itws:306499 | itws:306502 | itws:306503 | itws:306504 | itws:306505 | itws:306506 | itws:306508 | itws:306518 | itws:306521 | itws:306522 | itws:306524 | itws:306525 | itws:306527 | itws:306528 | itws:306530 | itws:306531 | itws:306532 | itws:306533 | itws:306537 | itws:306539 | itws:306541 | itws:306544 | itws:306545 | itws:306546 | itws:306547 | itws:306548 | itws:306549 | itws:306550 | itws:306551 | itws:306557 | itws:306558 | itws:306563 | itws:306564 | itws:306566 | itws:306567 | itws:306570 | itws:306571 | itws:306572 | itws:306573 | itws:306575 | itws:306576 | itws:306577 | itws:306581 | itws:306583 | itws:306584 | itws:306585 | itws:306586 | itws:306587 | itws:306588 | itws:306589 | itws:306591 | itws:308269 | itws:308273 | itws:308783 | itws:308784 | itws:308934 | itws:308935 | itws:308946 | itws:309020 | itws:309021 | itws:309063 | itws:309066 | itws:309068 | itws:309069 | itws:309071 | itws:309073 | itws:309075 | itws:309076 | itws:309077 | itws:309080 | itws:309120 | itws:309123 | itws:856144 | itws:856163,"A mmi' mojje ch'è nnata oggi, e sse chiama come che la Madonna | Certe condanne... | Chi ha ffatto, ha ffatto | Chi nnun vede, nun crede | Chi va la notte, va a la morte | Com'ar mulo, sei parmi lontan dar culo | Dommine-covàti | E sse magna! | Er barbiere | Er bottegaro",Sonetti romaneschi II.djvu,romanesco,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0814,hold_scan_language_conflict,shared_scan_cluster,255,151975,itws:306593 | itws:306594 | itws:306595 | itws:306596 | itws:306597 | itws:306598 | itws:306601 | itws:306602 | itws:306604 | itws:306605 | itws:306607 | itws:306608 | itws:306610 | itws:306614 | itws:306615 | itws:306616 | itws:306617 | itws:306618 | itws:306619 | itws:306621 | itws:306624 | itws:306627 | itws:306631 | itws:306632 | itws:306633 | itws:306634 | itws:306635 | itws:306637 | itws:306638 | itws:306639 | itws:306640 | itws:306641 | itws:306642 | itws:306643 | itws:306644 | itws:306645 | itws:306646 | itws:306647 | itws:306649 | itws:306650 | itws:306651 | itws:306652 | itws:306653 | itws:306654 | itws:306658 | itws:306659 | itws:306660 | itws:306661 | itws:306664 | itws:306667 | itws:306669 | itws:306671 | itws:306672 | itws:306674 | itws:306675 | itws:306676 | itws:306677 | itws:306678 | itws:306679 | itws:306682 | itws:306683 | itws:306686 | itws:306688 | itws:306689 | itws:306691 | itws:306692 | itws:306693 | itws:306695 | itws:306698 | itws:306701 | itws:306702 | itws:306703 | itws:306704 | itws:306705 | itws:306712 | itws:306713 | itws:306715 | itws:306716 | itws:306718 | itws:306719 | itws:306720 | itws:306723 | itws:306724 | itws:306725 | itws:306726 | itws:306728 | itws:306731 | itws:306732 | itws:306735 | itws:306736 | itws:306737 | itws:306739 | itws:306742 | itws:306743 | itws:306744 | itws:306751 | itws:306752 | itws:306753 | itws:306755 | itws:306756 | itws:306757 | itws:306759 | itws:306763 | itws:306764 | itws:306765 | itws:306766 | itws:306769 | itws:306770 | itws:306771 | itws:306772 | itws:306773 | itws:306774 | itws:306775 | itws:306776 | itws:306777 | itws:306778 | itws:306779 | itws:306780 | itws:306782 | itws:306784 | itws:306786 | itws:306787 | itws:306788 | itws:306790 | itws:306792 | itws:306793 | itws:306795 | itws:306796 | itws:306797 | itws:306798 | itws:306799 | itws:306800 | itws:306802 | itws:306803 | itws:306806 | itws:306810 | itws:306811 | itws:306812 | itws:306813 | itws:306814 | itws:306815 | itws:306818 | itws:306820 | itws:306821 | itws:306823 | itws:306824 | itws:306825 | itws:306827 | itws:306828 | itws:306831 | itws:306833 | itws:306834 | itws:306835 | itws:306838 | itws:306840 | itws:306841 | itws:306842 | itws:306843 | itws:306844 | itws:306846 | itws:306847 | itws:306848 | itws:306849 | itws:306850 | itws:306851 | itws:306852 | itws:306853 | itws:306854 | itws:306856 | itws:306857 | itws:306858 | itws:306859 | itws:306862 | itws:306863 | itws:306864 | itws:306865 | itws:306868 | itws:306871 | itws:306872 | itws:306874 | itws:306876 | itws:306878 | itws:306880 | itws:306883 | itws:306885 | itws:306887 | itws:306888 | itws:306889 | itws:306891 | itws:306894 | itws:306895 | itws:306897 | itws:306900 | itws:306904 | itws:306907 | itws:306910 | itws:306911 | itws:306913 | itws:306915 | itws:306916 | itws:306917 | itws:306920 | itws:306922 | itws:306923 | itws:306924 | itws:306926 | itws:306927 | itws:306928 | itws:306933 | itws:306935 | itws:306936 | itws:306939 | itws:306940 | itws:306942 | itws:306943 | itws:306944 | itws:306945 | itws:306947 | itws:306949 | itws:306950 | itws:306951 | itws:306952 | itws:306953 | itws:306956 | itws:306957 | itws:306960 | itws:306961 | itws:306964 | itws:306965 | itws:306966 | itws:306968 | itws:308287 | itws:308288 | itws:308290 | itws:308291 | itws:308789 | itws:308794 | itws:308796 | itws:308799 | itws:308803 | itws:308805 | itws:308809 | itws:308810 | itws:308812 | itws:309126 | itws:309128 | itws:309133 | itws:309134 | itws:309136 | itws:309137 | itws:309142 | itws:309372 | itws:309595 | itws:854177 | itws:854181,"'Na resìa bbell'e bbona | A li ggiacubbini | A li zzelanti | A padron Marcello | Avviso | Chi la tira, la strappa | Compatìmose | Cose antiche | Da Erode a Ppilato | Er bene pe' li morti",Sonetti romaneschi III.djvu,romanesco,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
