object_id,title,authors,assigned_role,audited_route,source_audit_status,source_audit_flags,decision,final_role,cleaning_policy,included_characters,duplicate_of_object_id,reason,landing_page_url,tei_sha256
bibit001526,Rogo amoroso,"Tasso, Torquato",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,24894,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001526,2e4b0fa92e7031e4559fd5c6df6bf9e1d7a4bb9bf96de657703dc7d8d145a0a2
bibit000835,Sonetto del signor Torquato Tasso al cavaliere Ercole Cato con la interpretazione e comento del medesimo autore,"Tasso, Torquato",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,18108,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000835,5babcd4143061ce1480c4ab1175852265e696c0e2937ce29cc9b9b2ef1766a44
bibit001101,Stanze aggiunte al Floridante,"Tasso, Torquato",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,13164,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001101,e225607c32d28af46e791532b4caa3d115e4148656b66d5efae24d67a786321a
bibit001643,Stanze della Gelosia,"Tasso, Torquato",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,29903,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001643,cac5b3865d259af0e1c4d7e70cf04a375f15fddf3ed768ae3be5dabd28c697c1
bibit000540,Varianti della Gerusalemme Liberata,"Tasso, Torquato",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,105302,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000540,1ff4f652e63b757462d72c733b4a0bd8432f018fa4bb8f6b9714d926fb438008
bibit001613,La secchia rapita,"Tassoni, Alessandro",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,261859,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001613,c531b8a9da74251d63502feaef622d6a0f66cbe08c53eb71d18f857d5d60d26e
bibit001577,La Sereide,"Tesauro, Alessandro",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,133601,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001577,eda1a25018323a4e1fb6f4807b68ab0bb9e4d9dfef4797288c4d3431284fd82f
bibit001420,L'Italia liberata dai Goti,"Trissino, Gian Giorgio",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,1054545,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001420,ecfa426cf85381a968fcce8b401366c06360ed114ec1bbd766879a8a3506b25e
bibit001659,Opere volgari,"Valenziano, Luca",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,111274,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001659,6a53a17a9a418d9ebabe9735f68e85d716520095b19e7d5574b806e0756be7d2
bibit000541,Selva,"Vendramin, Giovanni",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,14638,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000541,a57890525f691bfbc67a87a07a89f9658b2a803113ff6c45872d9242f4ecfbd5
bibit001399,De nativitate Christi,"Vigri, Caterina",historical_non_sonnet_poetry,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,684,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001399,267da8353bb8fe4592fb417b77f6186e5824aea144e54f70a99a6555f3e69210
bibit000730,Proemio all'Archivio glottologico italiano,"Ascoli, Graziadio Isaia",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,71919,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000730,d013c0cfb09bc80dd462448ea8858fb64e3ba62015b7127ee6c4244d4e02aaaa
bibit000218,Della Monarchia rappresentativa in Italia,"Balbo, Cesare",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,853440,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000218,c6bbea70dc285b1da821f9b26d8c546b895dde68c766b3f128643d818301af30
bibit000562,Della Politica nella presente civiltà. Abbozzi.,"Balbo, Cesare",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,213062,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000562,83babe958ece70ae48ab72e07db29f6715b4c001245407bd133890efaa13c244
bibit001479,Delle Speranze d'Italia,"Balbo, Cesare",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,507128,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001479,f4ff65db15ff44c7b19b4ebbafa797944742a0732cd9e9ea69fcd8e6e7eb4de0
bibit000032,Dei delitti e delle pene,"Beccaria, Cesare",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,163322,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000032,1d7040328bce5ba89710b0bc6cbb52bc1e5f2050231bd38db7035f3100b3e2a7
bibit001623,Senso. Nuove storielle vane,"Boito, Camillo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,353185,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001623,44786231c9a512054e04cc5ea04df556673b6b5de16ff44aed910195a15e7099
bibit000175,I partiti anarchici in Italia,"Bonghi, Ruggero",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,139725,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000175,719ab561fd3564a2d346aedb63367e99059aeb49479618a00eb1fb6f0442461d
bibit001121,Della canzone di Legnano,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,5022,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001121,f11c7dde84146cea928c08c98e7bcb342137e167572f2981ec94467c1977b90b
bibit000132,Giambi ed Epodi,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,63079,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000132,f71d38787c32e4c55e567cc98f7557416a1f9c0d289f133bba820e23e591987a
bibit001443,Inno a Satana,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,3511,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001443,d6ba8de120ecc1760d4468c064dcb57be94cd5c6dcadda691f82310d128a4621
bibit001676,Intermezzo,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,12192,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001676,128ed4b24aaf4d71a9caeca7c11cd0c87d463de6b16e8254dbfe1287dabe57eb
bibit001325,Juvenilia,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,100134,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001325,d2e7f03bda2b528702ea9e7d771c2ab91bb65b201bac85b4cc10a44f733d7169
bibit000759,Levia Gravia,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,53184,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000759,b0a102783dc75b3f8760f97af033b5511a2fb350541f7e9fe83e97465ff917f6
bibit000131,Odi barbare,"Carducci, Giosue",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,76876,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000131,41d96c1de07fa670b8be9d98b2509f1e277b017520c76c54274f7fac69a735e3
bibit001148,Una lezione accademica sulla pena di morte,"Carmignani, Giovanni",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,87634,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001148,a47b357111a7cb94ec506bab7db1a16c3eeb565de2241005744d0a97e27622b6
bibit000688,La politica di Tommaso Campanella,"Cattaneo, Carlo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,86342,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000688,da0408372dbeec289e0d73c7fa9fccb02f7b2656ecdb6d9d29a91189aeac86e0
bibit000644,Logica,"Cattaneo, Carlo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,169325,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000644,04aedab94252d586c72cbcefa1f9427559fe6bb35a6b0d7177670289d96b5b4c
bibit000655,Psicologia delle menti associate,"Cattaneo, Carlo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,109095,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000655,056ca605dd504e7fb2ea31af3a0fbcb307bb048f18d454ff3baa32505fde11d5
bibit001136,Su la Scienza Nuova di Vico,"Cattaneo, Carlo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,74454,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001136,cffd713371c859f466faa78a6b8bcfbfc804acae705e4ea5b1aa0c731e210938
bibit001474,Dissertazione sullo stato presente della lingua italiana,"Cesari, Antonio",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,138629,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001474,f6898ec9ceb317f75903dba97e314c8e770287b90e12ede2e0ca0e7e9fb6ee29
bibit000139,Le avventure di Pinocchio,"Collodi, Carlo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,239854,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000139,b0b6456ca5074f0d66f0035046ce4dcb56c371d1b1adb6d8932782dfe692c22e
bibit000490,Memorie,"Da Ponte, Lorenzo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,809737,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000490,180ac0612be8aeae99136b2eb381647f2d28697cd44673e3c630da89740b8329
bibit001508,Cuore,"De Amicis, Edmondo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,485172,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001508,cbb2e82d5e03eaa8481d69577dd2052a5297651315c26103b47d2058b339fb20
bibit000949,Storia della letteratura italiana,"De Sanctis, Francesco",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,1661172,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000949,4fc3aac87d95ac2f03ca3020f97707f19a9cfb34e7af8de8f84e99ebf6916dc2
bibit001046,Della costruzione e del regolamento di una pubblica universale biblioteca.,"Della Santa, Leopoldo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,95232,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001046,74c1e28b3128dd97bb3b46110cf9d26b31ddf127c76be38455443401dbaa523c
bibit001588,Della scienza bibliografica dei requisiti di un bibliotecario di sue attribuzioni e doveri tanto nella parte scientifica che nella pratica,"Faccio, Domenico",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,135606,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001588,08e18abb0f37393a63416b92ebaf02f133fc337d84ef5005f8036d1d1def6c3a
bibit001005,Filosofia della rivoluzione,"Ferrari, Giuseppe",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,1124114,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001005,9c68affe68c1e93d48cd79378a3c582844c8970235b69435c00530714f83a999
bibit001373,Daniele Cortis,"Fogazzaro, Antonio",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,571327,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001373,2fa58da6b5231061e344ad844a885e6cad91e7f2cd35c131c5c138645b7fa146
bibit000184,Piccolo mondo moderno,"Fogazzaro, Antonio",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,556618,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000184,2e5672b0d7436173abac1c2d0d1a90c9a9e93c17eab0f13a9df6c635c073d804
bibit000815,A Bonaparte: dedica dell'oda,"Foscolo, Ugo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,2919,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000815,86f0b43d84582994e458746bc1bace674e0a46bda2368fd5ee267f3e2cc735d1
bibit000455,Ajace,"Foscolo, Ugo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,79075,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000455,9003e48896254eb032b2fdb5a439367a9748179af7a9e09fd555c5b2bb7a8a2f
bibit001403,Annotazione a Bonaparte liberatore oda,"Foscolo, Ugo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,921,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001403,3ea0ac0e5aabe51fcabcc7a15c7556a962cedf47006143b328dfce1af00514f6
bibit001387,Commentari della Storia di Napoli,"Foscolo, Ugo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,41036,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001387,6c75643be0fa94113425acf7156e208111a703e00dee4fe790ba759275b4b5e3
bibit000326,Commentario della battaglia di Marengo,"Foscolo, Ugo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,47383,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000326,91413b44c65ad0511bce9eee2ab1de4254cf1029c3b087698bf720adc5d201e1
bibit000758,Degli effetti della fame,"Foscolo, Ugo",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,activate_core,nineteenth_century_bridge,preserve_rendered_tei_text,32905,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000758,437a0530d1a9ab362216383b0a8e77b5d334f2e1ff6145e32d98a8d4c9895ac8
