scan_rights_id,scan_title,index_url,index_revision_id,commons_file_title,commons_description_url,commons_page_id,index_author,index_editor,index_translator,index_illustrator,index_publisher,index_city,index_year,index_source,commons_artist,commons_credit,commons_license_short_name,commons_license_code,commons_usage_terms,commons_copyrighted,commons_attribution_required,commons_categories,site_license,site_license_url,underlying_work_evidence,edition_rights_evidence,scan_file_rights_evidence,required_notice,modification_notice,downstream_note,evidence_retrieved_utc,rights_decision,rights_reason
itws-scan:965300,Il poveretto.pdf,https://it.wikisource.org/wiki/Indice:Il_poveretto.pdf,3534785,File:Il poveretto.pdf,https://commons.wikimedia.org/wiki/File:Il_poveretto.pdf,161221130,Giuseppe Verdi,,,,Ricordi,Milano,1847,[https://backend.archivioricordi.com/wp-content/uploads/2021/02/BIBL00105.pdf backend.archivioricordi.com],Giuseppe Verdi,https://backend.archivioricordi.com/wp-content/uploads/2021/02/BIBL00105.pdf,Public domain,pd,Public domain,False,false,Sheet music|Author died more than 70 years ago public domain images|Images with extracted images|PD US expired|CC-PD-Mark|PD-old missing SDC copyright status|PD-US missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1847; author=Giuseppe Verdi; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Ricordi,https://commons.wikimedia.org/wiki/File:Il_poveretto.pdf,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:198608,Il Principe.djvu,https://it.wikisource.org/wiki/Indice:Il_Principe.djvu,2848554,File:Il Principe.djvu,https://commons.wikimedia.org/wiki/File:Il_Principe.djvu,12431103,Niccolò Machiavelli,,,,,Italia,1814,{{IA|ilprincipedinic00machgoog}},Niccolò Machiavelli,Internet Archive,Public domain,pd,Public domain,False,false,Il Principe|1814 books|PD-old-100-expired|PD-scan (PD-old-100-expired)|DjVu files in Italian|CC-PD-Mark|Books without Wikidata item,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1814; author=Niccolò Machiavelli; Commons license=Public domain,editor=; translator=; illustrator=; publisher=,https://commons.wikimedia.org/wiki/File:Il_Principe.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:747751,Il probabile falsificatore della Quaestio de aqua et terra.djvu,https://it.wikisource.org/wiki/Indice:Il_probabile_falsificatore_della_Quaestio_de_aqua_et_terra.djvu,2832873,File:Il probabile falsificatore della Quaestio de aqua et terra.djvu,https://commons.wikimedia.org/wiki/File:Il_probabile_falsificatore_della_Quaestio_de_aqua_et_terra.djvu,93130298,Alessandro Luzio/Rodolfo Renier,,,,Ermanno Loescher,Torino,1892,{{IA|ilprobabilefals00renigoog}},"Alessandro Luzio, Rodolfo Renier",InternetArchive,Public domain,pd,Public domain,False,false,PD-old-70-expired|DjVu files in Italian|CC-PD-Mark|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1892; author=Alessandro Luzio/Rodolfo Renier; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Ermanno Loescher,https://commons.wikimedia.org/wiki/File:Il_probabile_falsificatore_della_Quaestio_de_aqua_et_terra.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:750379,Il Roccolo.djvu,https://it.wikisource.org/wiki/Indice:Il_Roccolo.djvu,2702996,File:Il Roccolo.djvu,https://commons.wikimedia.org/wiki/File:Il_Roccolo.djvu,93614691,Valeriano Canati,,,,Stamperia Pezzana,Venezia,1754,[https://sbn.regione.veneto.it/sebina/repository/catalogazione/immagini/Il%20Roccolo_D-XVIII-9_LR.pdf Servizio Bibliotecario Nazionale - Regione Veneto],"Aureliano Acanti (Valeriano Canati), 1706 - 1787",Servizio Bibliotecario Nazionale - Regione Veneto,Public domain,pd,Public domain,False,false,PD-old-70-expired|DjVu files in Italian|Images with extracted images|CC-PD-Mark|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1754; author=Valeriano Canati; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Stamperia Pezzana,https://commons.wikimedia.org/wiki/File:Il_Roccolo.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:516918,Il Santuario della Madonna del Sasso Firenze 1884 Images.djvu,https://it.wikisource.org/wiki/Indice:Il_Santuario_della_Madonna_del_Sasso_Firenze_1884_Images.djvu,3504490,File:Il Santuario della Madonna del Sasso Firenze 1884 Images.djvu,https://commons.wikimedia.org/wiki/File:Il_Santuario_della_Madonna_del_Sasso_Firenze_1884_Images.djvu,59994727,Pier Maria Cassi / Filippo Giannini / Luca Del Soldato / Giuseppe Misuri,,,,Tipografia Salani,Firenze,1884,{{IA|SantuarioMadonnaDelSassoFirenze1884Images}},"Giuseppe Misuri, Luca Del Soldato, Filippo Giannini, Pier Maria Cassi",Internet Archive identifier: SantuarioMadonnaDelSassoFirenze1884Images,Public domain,pd,Public domain,False,false,1884 books|PD Old|Uploaded with IA Upload|PD-scan (PD-old-70)|DjVu files in Italian|Scans from the Internet Archive/unverified|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1884; author=Pier Maria Cassi / Filippo Giannini / Luca Del Soldato / Giuseppe Misuri; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Tipografia Salani,https://commons.wikimedia.org/wiki/File:Il_Santuario_della_Madonna_del_Sasso_Firenze_1884_Images.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:696550,Il sistema della tariffa annonaria sul pane in Roma.djvu,https://it.wikisource.org/wiki/Indice:Il_sistema_della_tariffa_annonaria_sul_pane_in_Roma.djvu,3648361,File:Il sistema della tariffa annonaria sul pane in Roma.djvu,https://commons.wikimedia.org/wiki/File:Il_sistema_della_tariffa_annonaria_sul_pane_in_Roma.djvu,85820594,Giovanni Silenzi,,,,,Firenze,1866,{{IA|bub_gb_83MZtkUFK_IC}},,Internet Archive identifier: bub_gb_83MZtkUFK_IC Internet Archive source: Google Books,Public domain,pd,Public domain,False,false,Files with no machine-readable author|1866 books|PD Old|Uploaded with IA Upload|PD-scan (PD-old-70)|DjVu files in Italian|Scans from the Internet Archive/unverified|Scans from Google Books|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1866; author=Giovanni Silenzi; Commons license=Public domain,editor=; translator=; illustrator=; publisher=,https://commons.wikimedia.org/wiki/File:Il_sistema_della_tariffa_annonaria_sul_pane_in_Roma.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:442187,Il Trentino.djvu,https://it.wikisource.org/wiki/Indice:Il_Trentino.djvu,2838617,File:Il Trentino.djvu,https://commons.wikimedia.org/wiki/File:Il_Trentino.djvu,47726523,Cesare Battisti,,,,Giovanni Zippel editore,Trento,1898,[https://www.muse.it/ MUSE - Museo delle Scienze di Trento],Cesare Battisti,MUSE,Public domain,pd,Public domain,False,false,Images donated by MUSE - Science Museum|PD-old-100-expired|Images with extracted images|CC-PD-Mark|Il Trentino|Books without Wikidata item,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1898; author=Cesare Battisti; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Giovanni Zippel editore,https://commons.wikimedia.org/wiki/File:Il_Trentino.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:959912,Il turno.djvu,https://it.wikisource.org/wiki/Indice:Il_turno.djvu,3593002,File:Il turno.djvu,https://commons.wikimedia.org/wiki/File:Il_turno.djvu,158733592,Luigi Pirandello,,,,Mondadori,Verona,1953,{{GB|XWs-AAAAIAAJ}},Luigi Pirandello,Google books,Public domain,pd,Public domain,False,false,Novels by Luigi Pirandello|Author died more than 70 years ago public domain images|Images with extracted images|CC-PD-Mark,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1953; author=Luigi Pirandello; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Mondadori,https://commons.wikimedia.org/wiki/File:Il_turno.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:254004,Il Vendemmiatore e La Priapea.djvu,https://it.wikisource.org/wiki/Indice:Il_Vendemmiatore_e_La_Priapea.djvu,2689708,File:Il Vendemmiatore e La Priapea.djvu,https://commons.wikimedia.org/wiki/File:Il_Vendemmiatore_e_La_Priapea.djvu,17338739,Luigi Tansillo/Niccolò Franco,,,,J.C. Molini,Parigi,1790,{{IA|IlVendemmiatoreELaPriapea}},"Luigi Tansillo, Niccolò Franco",Internet Archive identifier: IlVendemmiatoreELaPriapea,Public domain,pd,Public domain,False,false,Luigi Tansillo|Author died more than 100 years ago public domain images|DjVu files in Italian|Scans from the Internet Archive/unverified|CC-PD-Mark|Scans from the Internet Archive|PD-old missing SDC copyright status|Erotic literature in Italian|Books by Niccolò Franco,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1790; author=Luigi Tansillo/Niccolò Franco; Commons license=Public domain,editor=; translator=; illustrator=; publisher=J.C. Molini,https://commons.wikimedia.org/wiki/File:Il_Vendemmiatore_e_La_Priapea.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:169933,Il vespaio stuzzicato.djvu,https://it.wikisource.org/wiki/Indice:Il_vespaio_stuzzicato.djvu,2848407,File:Il vespaio stuzzicato.djvu,https://commons.wikimedia.org/wiki/File:Il_vespaio_stuzzicato.djvu,11190839,Dario Varotari,,,,Pietro Antonio Zamboni,Venezia,1671,{{IA|Dario_Varotari_Il_Vespaio_Stuzzicato}},Dario Varotari,Internet Archive identifier: Dario_Varotari_Il_Vespaio_Stuzzicato,Public domain,pd,Public domain,False,false,PD Old|Scans from the Internet Archive/unverified|CC-PD-Mark|DjVu files in Venetian|Scans from the Internet Archive|PD-old missing SDC copyright status|Books by Dario Varotari the Younger,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1671; author=Dario Varotari; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Pietro Antonio Zamboni,https://commons.wikimedia.org/wiki/File:Il_vespaio_stuzzicato.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
