routing_id,source_unit_id,reference_unit_id,candidate_id,source_group,source_title,poem_author,character_start,character_end,line_count,source_text_sha256,cleaned_character_count,cleaned_sha256,form_evidence,language_evidence,overlap_reference_ids,routing_decision,final_role,activation_status
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0405,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0405,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,421856,422797,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,941,0968e4b811c0a590cf0240a04e061ef80ef5b994e1e66203e325e52993169a3b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0445,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0445,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,470965,471817,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,852,4ec74fd0e8a5be2e732db5802163a52f0532522e4b1753bdd19c9f187231e27e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0493,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0493,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,521207,522011,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,804,e68a70147f317094a258d44111b7a6ce5725cdf2c2097bb294ce8c1370d47704,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0520,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0520,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,545461,546319,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,858,b0168cae527b479ef598eaf5da6598a261b305e2e73739c8558fda4137ce7261,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0543,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0543,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,569400,570329,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,929,8ac399ccda5aead38db869a64ad3724ae8c87eb3d3f265f506916b6181ba74b7,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0570,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0570,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,589091,589947,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,856,5dd78ee024d5fcbf8f890b8865769b003354e994e2f9b6624d81c0db3151efad,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0577,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0577,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,594420,595415,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,995,c07a17b4b85cddd180a06bf6bd70e2dbcad1d2733637f6674cd6cb399a27283a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0608,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1H,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1H:block_0608,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,632129,633046,14,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,917,4a0f1c8f00be4ca67d124bb46ff5e1d000de64c7572ece45c395a0f9f4013408,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0017,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0017,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,4488,5321,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,833,9f2d47ca893cb211dc48ab27d7caa95be4dd37a8d0ba65580d781bac82644500,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0036,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0036,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,11562,12331,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,767,0b51dc310032c69267371591ecd54980c67942848c2587cacedf934d9dbeca4f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0079,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0079,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,24982,25792,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,810,17205d85bdb05205d9f467f49055d9d30d126f4b5e5ca6532b2743e65f2004bf,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0097,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0097,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,30266,31078,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,810,3335aafb1148a905947ad9aa5d001051a81c2003442ada48992aa5eab1b13d0a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0108,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0108,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,34211,35002,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,791,7ca29eeef56608398b380b3daeb6382e2ec14f360dfefa9f6cdd721ccca67df0,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0134,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0134,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,45070,45870,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,795,46d0c18593f02535a950cd62cf2dd46b8c15fa29b7bf168079b77f8c6558c551,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0137,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0137,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,46941,47736,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,795,e863b7f436c9623118b55c96b404799a7cb93cbda59dd79a758d2fc708a82b3e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0139,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0139,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,47745,48513,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,765,9d5091ef196f4c852db4feeb7d9b2971b04362c7df62c4887873659de3b76346,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0183,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0183,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,66730,67563,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,828,0e04a630745eaf84c649f4ca5cd998c071c77cf1c86ca4fa88ed42f2ef39803b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0206,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0206,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,78114,78933,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,819,48a1a51f96e6caed56b2069518f34a5fd27f447d76b63dc9b1d6fa109258488a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0215,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0215,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,80674,81549,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,873,e0b3d1c12866c9fe7c1d7716d520dee56f0de45260407d5a3692f646fb8c0987,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0240,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0240,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,89361,90136,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,765,e704bc61ad9e253dd6dfa57191c15b18f7994746bdea1b93f7836637ae446e89,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0242,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0242,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,90145,90920,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,775,dcb5871e6ae7194ad6528a49e0dcfdfa8f4408d5b0c3f651957ed0171adf1554,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0352,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1I:block_0352,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,136055,136868,14,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,813,2e69dc64976f1e84444427ce8823a4a40d1fd35938b88be402477c484ca480cc,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
